index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barometrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Temperature,Point de rosee,Humidite,Visibilite horizontale,Temps present,Pression station,Rafales sur une periode,Periode de mesure de la rafale,Precipitations dans la derniere heure,Precipitations dans les 3 dernieres heures,Temperature (C),consommation,datehour,datemonth
99448,5/24/2016 5:00,101800,-160,6,260,1.5,282.65,278.45,75,40000,2,101700,3.1,-10,0,0,9.5,18262,5,5
99486,5/24/2016 8:00,101630,-170,8,330,2.6,285.05,279.95,71,75000,2,101530,3.6,-10,,0,11.9,22940,8,5
33291,5/24/2016 11:00,101520,-100,8,20,4.6,292.85,278.15,38,75000,2,101430,8.2,-10,0,0,19.7,24064,11,5
129542,5/24/2016 14:00,101350,-170,6,210,6.7,292.45,279.25,42,75000,2,101260,9.8,-10,,0,19.3,22945,14,5
5592,5/24/2016 17:00,101210,-140,8,220,7.2,292.95,277.85,37,75000,2,101120,10.3,-10,0,0,19.8,20995,17,5
33342,5/24/2016 20:00,101170,-40,5,230,5.7,290.75,282.15,57,75000,2,101080,8.2,-10,,0,17.6,20637,20,5
129600,5/24/2016 23:00,101290,110,3,220,2.2,288.85,284.45,75,60000,3,101190,3.3,-10,0,0,15.7,22029,23,5
33353,5/25/2016 2:00,101280,-10,8,330,0.6,287.75,284.55,81,11340,0,101180,1.1,-10,0,0,14.6,17933,2,5
99556,5/25/2016 5:00,101220,-60,8,20,2.6,286.35,282.95,80,15000,2,101120,3.1,-10,0,0,13.2,17362,5,5
45105,5/25/2016 8:00,101330,110,1,30,4.6,287.35,282.15,71,40000,2,101230,7.2,-10,,0,14.2,22191,8,5
5696,5/25/2016 11:00,101380,60,1,80,4.9,291.05,286.35,74,20000,3,101290,6.7,-10,0,0,17.9,24129,11,5
99614,5/25/2016 14:00,101430,50,2,150,6.5,292.75,287.95,74,15090,1,101340,8.9,-10,0,0,19.6,23225,14,5
99621,5/25/2016 17:00,101450,20,0,150,5.4,291.55,287.65,78,18000,3,101360,7.9,-10,0,0,18.4,21340,17,5
33423,5/25/2016 20:00,101480,30,3,140,2.5,290.35,286.85,80,17970,1,101390,5.5,-10,0,0,17.2,21014,20,5
45185,5/25/2016 23:00,101570,80,2,360,2,288.55,285.45,82,19940,3,101470,2.2,-10,0,0,15.4,22289,23,5
5751,5/26/2016 2:00,101500,-70,8,30,2.1,287.25,284.75,85,35000,0,101400,3.1,-10,,0,14.1,17919,2,5
99688,5/26/2016 5:00,101440,-60,8,60,1.7,286.55,284.05,85,19910,3,101340,4.6,-10,0,0,13.4,17199,5,5
33476,5/26/2016 8:00,101590,150,2,360,2.5,287.85,284.65,81,19850,1,101490,3.5,-10,0,0,14.7,21931,8,5
5416,5/26/2016 11:00,101550,-30,6,90,3.1,294.35,283.85,51,30000,2,101460,5.1,-10,0,0,21.2,23923,11,5
45787,5/26/2016 14:00,101530,-20,6,180,3.7,294.35,284.35,53,41920,0,101440,5.4,-10,0,0,21.2,23050,14,5
129850,5/26/2016 17:00,101450,-80,8,190,1.9,292.85,285.35,62,54690,2,101360,5.3,-10,0,0,19.7,21201,17,5
33514,5/26/2016 20:00,101390,-60,5,150,1.3,292.05,285.55,66,20000,2,101300,2.5,-10,0,0,18.9,20600,20,5
33521,5/26/2016 23:00,101450,50,3,360,2.3,289.25,285.25,77,40000,2,101350,2.5,-10,0,0,16.1,21905,23,5
5785,5/27/2016 2:00,101480,30,0,320,1.3,288.75,284.35,75,34330,0,101380,2.9,-10,0,0,15.6,17739,2,5
33533,5/27/2016 5:00,101450,-30,8,340,1.4,287.15,283.15,77,40000,0,101350,1.9,-10,0,0,14,17207,5,5
33569,5/27/2016 8:00,101470,20,3,360,1.3,288.75,283.95,73,18880,3,101370,2.4,-10,0,0,15.6,22136,8,5
45904,5/27/2016 11:00,101480,20,0,180,2,296.25,285.55,51,19310,0,101390,2.9,-10,0,0,23.1,23855,11,5
33580,5/27/2016 14:00,101440,-40,8,170,3,297.85,283.75,41,20000,1,101350,4.1,-10,0,0,24.7,22828,14,5
33588,5/27/2016 17:00,101420,-20,8,150,4.3,296.05,285.05,50,30000,2,101330,9.1,-10,0,0,22.9,20817,17,5
130025,5/27/2016 20:00,101400,-20,5,170,1.9,292.45,287.45,73,20000,3,101310,4.5,-10,0,0,19.3,19992,20,5
99911,5/27/2016 23:00,101490,90,3,130,2.4,290.85,288.85,88,15000,3,101400,3.8,-10,0,0,17.7,21881,23,5
129753,5/28/2016 2:00,101450,-40,7,130,2.1,291.15,289.35,89,10180,0,101360,3.6,-10,0,0,18,17286,2,5
130039,5/28/2016 5:00,101400,-50,7,40,3.2,290.85,288.45,86,10000,1,101310,4.7,-10,0,0,17.7,15320,5,5
46262,5/28/2016 8:00,101410,10,2,60,4,290.55,288.05,85,14240,3,101320,5.5,-10,0,0,17.4,17978,8,5
46269,5/28/2016 11:00,101340,-70,8,70,2.7,293.05,287.85,72,17690,0,101250,4.8,-10,0,0,19.9,21333,11,5
130210,5/28/2016 14:00,101270,-70,8,160,3,294.05,287.95,68,17800,2,101180,6.4,-10,0,0,20.9,20679,14,5
33867,5/28/2016 17:00,101190,-80,6,150,4.3,291.65,287.35,76,16710,3,101100,7.6,-10,0,0,18.5,18939,17,5
92795,5/28/2016 20:00,101110,-80,5,150,6.8,291.15,289.15,88,11540,3,101020,10.2,-10,0,0,18,18942,20,5
16057,5/28/2016 23:00,101020,-90,5,110,5.6,291.05,289.55,91,9350,1,100930,9.5,-10,0,-0.1,17.9,20643,23,5
92807,5/29/2016 2:00,100950,-70,8,140,5.3,291.05,290.05,94,7140,0,100860,10.3,-10,0,0.2,17.9,16653,2,5
16070,5/29/2016 5:00,100770,-190,5,310,3.4,287.75,285.95,89,41670,91,100670,12.8,-10,0.2,15.9,14.6,14162,5,5
89361,5/29/2016 8:00,100890,130,1,270,4.1,288.55,286.35,87,30000,1,100800,5.1,-10,,0.2,15.4,15897,8,5
89368,5/29/2016 11:00,100920,30,3,280,6,293.05,286.05,64,19820,3,100830,9.7,-10,0,0,19.9,19644,11,5
89371,5/29/2016 14:00,100970,50,1,290,8.4,294.45,285.35,56,56180,1,100880,14.6,-10,0,0,21.3,17975,14,5
16116,5/29/2016 17:00,101050,80,2,300,8.8,296.25,283.35,44,33120,2,100960,14,-10,0,0,23.1,16679,17,5
111112,5/29/2016 20:00,101150,100,3,280,8.7,294.25,282.85,48,57580,3,101060,13.2,-10,0,0,21.1,18094,20,5
111119,5/29/2016 23:00,101360,210,3,280,5.1,290.35,283.05,62,50000,2,101270,8.7,-10,0,0,17.2,20359,23,5
111131,5/30/2016 5:00,101310,-50,8,260,7.1,288.55,282.85,69,60000,0,101210,9.9,-10,0,0,15.4,16377,5,5
155348,5/30/2016 8:00,101410,100,1,250,5.2,289.55,282.95,65,50440,3,101310,8.9,-10,0,0,16.4,21449,8,5
155356,5/30/2016 11:00,101480,80,2,290,8.5,294.05,282.35,47,19810,1,101390,13.5,-10,0,0,20.9,23733,11,5
16247,5/30/2016 14:00,101400,-80,8,280,8.2,296.15,283.55,45,30000,2,101310,13.4,-10,,0,23,22842,14,5
92975,5/30/2016 17:00,101290,-110,6,270,5.7,297.55,281.55,36,38840,2,101200,9.7,-10,0,0,24.4,21146,17,5
111242,5/30/2016 20:00,101370,80,3,250,8.7,292.35,284.85,62,30000,2,101280,13.9,-10,,0,19.2,20742,20,5
89475,5/30/2016 23:00,101510,140,3,280,5.4,290.65,283.55,63,60000,1,101420,9.2,-10,0,0,17.5,21595,23,5
111252,5/31/2016 2:00,101550,30,0,260,5.4,288.85,283.35,70,60000,0,101450,9.3,-10,0,0,15.7,17632,2,5
89485,5/31/2016 5:00,101480,-70,8,260,6.3,287.45,283.25,76,50000,2,101380,7.7,-10,0,0,14.3,17201,5,5
155481,5/31/2016 8:00,101580,100,3,270,6.7,289.25,283.75,70,50000,2,101480,11.3,-10,,0,16.1,22293,8,5
155484,5/31/2016 11:00,101620,50,1,290,8.4,292.75,283.45,55,60000,3,101530,11.7,-10,0,-0.1,19.6,24615,11,5
89525,5/31/2016 14:00,101610,-10,4,300,8.3,295.55,283.35,46,19800,1,101520,13.7,-10,0,0,22.4,23838,14,5
111312,5/31/2016 17:00,101670,60,3,310,8.2,291.85,282.05,53,18370,1,101580,14.5,-10,0,0,18.7,22294,17,5
155543,5/31/2016 20:00,101710,30,1,260,4.8,287.85,284.85,82,19840,61,101610,6.5,-10,0.2,1,14.7,21736,20,5
93152,5/31/2016 23:00,101710,0,5,240,4.8,288.05,286.45,90,17370,61,101610,7.2,-10,0.2,1.2,14.9,22130,23,5
24409,6/1/2016 1:00,100410,30,0,250,2.6,278.55,275.15,79,60000,0,100310,5,-10,0,0,5.4,33039,1,6
111494,6/1/2016 4:00,100410,0,5,270,1.7,278.85,276.15,83,40000,1,100310,4.4,-10,0,0,5.7,29136,4,6
69144,6/1/2016 7:00,100370,-40,8,260,2.9,279.25,276.05,80,60000,3,100270,4.8,-10,0,0,6.1,29527,7,6
88132,6/1/2016 10:00,100450,80,3,260,5.4,280.65,276.85,77,60000,1,100350,8.7,-10,0,0,7.5,35870,10,6
72053,6/1/2016 13:00,100470,20,0,,,284.65,278.55,66,60000,1,100370,7.3,-10,0,0,11.5,36507,13,6
88143,6/1/2016 16:00,,,,290,2.8,,,,,1,,,-10,,,,34559,16,6
111522,6/1/2016 19:00,100660,130,1,260,3.1,282.55,276.95,68,50000,3,100560,5.8,-10,0,,9.4,35433,19,6
72068,6/1/2016 22:00,100750,90,2,160,3.4,282.15,277.35,72,50000,3,100650,7.6,-10,0,0,9,35067,22,6
14630,6/2/2016 1:00,102570,0,5,50,3.8,282.05,281.15,94,15720,0,102470,6.3,-10,0,0,8.9,30415,1,6
23756,6/2/2016 4:00,102490,-80,8,50,4.4,282.55,280.35,86,15000,0,102390,8.5,-10,0,0,9.4,26712,4,6
14644,6/2/2016 7:00,102460,-30,5,130,8,285.15,282.55,84,15000,1,102360,12.8,-10,0,0,12,25422,7,6
23772,6/2/2016 10:00,102510,50,3,130,7.7,285.75,283.65,87,12770,0,102410,11.1,-10,0,0,12.6,28659,10,6
4937,6/2/2016 13:00,102290,-220,8,130,9,287.85,284.45,80,10000,2,102190,13.6,-10,0,0,14.7,29166,13,6
50529,6/2/2016 16:00,101970,-320,6,130,8.7,286.35,283.85,85,10000,2,101870,12.7,-10,0,0,13.2,26958,16,6
23791,6/2/2016 19:00,101750,-220,6,130,12.2,285.95,284.15,89,12960,21,101650,17.8,-10,-0.1,1.4,12.8,27315,19,6
14668,6/2/2016 22:00,101530,-220,8,140,13,286.05,284.25,89,9750,60,101430,17.5,-10,-0.1,-0.1,12.9,29363,22,6
94027,6/3/2016 1:00,100560,110,1,280,4.9,279.45,273.55,66,60000,0,100460,7.1,-10,0,0,6.3,32326,1,6
87959,6/3/2016 4:00,100600,40,3,290,3.5,277.55,272.15,68,40000,0,100500,5.4,-10,0,0,4.4,29107,4,6
94047,6/3/2016 7:00,100660,60,3,300,3,277.35,270.75,62,60000,3,100560,7.2,-10,0,0,4.2,27343,7,6
27414,6/3/2016 10:00,100750,90,3,310,7.9,282.35,271.85,48,38440,1,100650,12.7,-10,0,0,9.2,28906,10,6
4564,6/3/2016 13:00,100730,-20,6,330,7.2,284.65,270.05,36,48040,3,100630,11.9,-10,0,0,11.5,31139,13,6
87983,6/3/2016 16:00,100620,-110,8,320,7.7,284.55,268.45,32,60000,1,100520,14.7,-10,0,0,11.4,29077,16,6
65510,6/3/2016 19:00,100760,140,3,300,6.3,281.35,269.85,44,20000,2,100660,11.4,-10,0,0,8.2,29223,19,6
27427,6/3/2016 22:00,100840,80,1,280,6.1,279.55,271.35,56,20000,1,100740,8.4,-10,0,0,6.4,33615,22,6
50585,6/4/2016 2:00,101420,50,0,320,1.9,286.75,284.45,86,58220,0,101320,4.2,-10,0,0,13.6,27704,2,6
58532,6/4/2016 5:00,101350,-70,5,330,1.7,285.35,283.45,88,30000,2,101250,3.2,-10,0,0,12.2,24856,5,6
28629,6/4/2016 8:00,101410,60,3,300,3.3,285.25,282.65,84,60000,2,101310,3.8,-10,0,0,12.1,29446,8,6
97373,6/4/2016 11:00,101510,100,1,320,3.8,289.65,282.85,64,60000,1,101410,5.5,-10,0,0,16.5,26361,11,6
97381,6/4/2016 14:00,101340,-160,6,360,4.9,294.15,278.85,37,60000,1,101250,8.4,-10,0,0,21,31748,14,6
148909,6/4/2016 17:00,101150,-190,6,300,5,295.65,279.45,35,60000,2,101060,7.8,-10,0,0,22.5,26623,17,6
148915,6/4/2016 20:00,101150,0,5,310,6.8,291.85,277.95,40,19500,2,101060,12,-10,0,0,18.7,25928,20,6
58575,6/4/2016 23:00,101380,220,2,310,4.8,287.65,277.35,50,60000,2,101280,9,-10,0,0,14.5,26986,23,6
98305,6/5/2016 2:00,101830,-30,8,120,1.5,286.55,283.55,82,18000,0,101730,3.1,-10,,0,13.4,18243,2,6
98315,6/5/2016 5:00,101720,-110,8,10,2.7,283.25,281.35,88,13000,2,101620,4.1,-10,0,0,10.1,17431,5,6
17438,6/5/2016 8:00,101730,10,3,10,2.9,285.55,282.55,82,15590,0,101630,4.1,-10,0,0,12.4,20756,8,6
120169,6/5/2016 11:00,101680,-40,8,130,7,291.65,283.75,60,19900,3,101590,9.7,-10,0,0,18.5,22807,11,6
110446,6/5/2016 14:00,101630,-50,8,150,7.1,292.15,284.25,60,19290,0,101540,10.3,-10,0,0,19,21656,14,6
110457,6/5/2016 17:00,101470,-160,8,160,8.6,291.25,284.05,63,20000,1,101380,11.7,-10,0,0,18.1,20077,17,6
98339,6/5/2016 20:00,101380,-100,6,160,5.5,289.35,284.55,73,20000,2,101280,9.7,-10,0,0,16.2,21063,20,6
120195,6/5/2016 23:00,101430,50,3,130,3.5,287.95,285.65,86,15000,1,101330,4.9,-10,0,-0.1,14.8,22482,23,6
23223,6/6/2016 2:00,101720,50,1,10,2.5,290.65,287.35,81,40370,0,101630,4,-10,0,0,17.5,16775,2,6
18174,6/6/2016 5:00,101660,-70,6,10,2.5,289.05,285.65,80,50000,2,101560,3.2,-10,0,0,15.9,16197,5,6
18213,6/6/2016 8:00,101780,130,3,360,1.5,291.95,286.15,69,50000,1,101690,2.6,-10,,0,18.8,21150,8,6
99332,6/6/2016 11:00,101790,10,0,110,3.2,298.75,288.15,52,50000,1,101700,5.3,-10,0,0,25.6,23378,11,6
135826,6/6/2016 14:00,101830,40,1,190,4.6,297.85,289.25,59,50000,1,101740,6.5,-10,0,0,24.7,23387,14,6
13258,6/6/2016 17:00,101810,-20,5,200,4.6,296.75,288.75,61,40000,2,101720,7.7,-10,0,0,23.6,21813,17,6
99363,6/6/2016 20:00,101880,70,3,220,5.3,293.75,289.55,77,39970,3,101790,7.3,-10,0,0,20.6,21013,20,6
12967,6/6/2016 23:00,101940,60,1,260,0.9,292.75,287.75,73,41140,3,101850,3.5,-10,0,0,19.6,21417,23,6
11631,6/7/2016 2:00,101740,50,1,320,1.9,297.75,286.05,48,60000,0,101650,3.5,-10,0,0,24.6,19316,2,6
11640,6/7/2016 5:00,101770,30,1,360,4.3,294.35,287.55,65,60000,2,101680,6,-10,0,0,21.2,18646,5,6
115666,6/7/2016 8:00,101840,70,3,350,2.9,296.35,286.25,53,30370,2,101750,5.1,-10,0,0,23.2,23382,8,6
11646,6/7/2016 11:00,101820,-20,8,360,3.7,301.25,283.45,33,19430,2,101730,8.7,-10,0,0,28.1,26993,11,6
11653,6/7/2016 14:00,101740,-80,7,180,4.2,302.45,285.45,35,59920,2,101650,6.7,-10,0,0,29.3,27364,14,6
11657,6/7/2016 17:00,101550,-190,7,200,4.4,303.45,286.25,35,33050,2,101460,7.7,-10,0,0,30.3,26051,17,6
112143,6/7/2016 20:00,101520,-30,5,220,1.8,303.65,286.45,35,43330,2,101430,4.3,-10,0,0,30.5,24538,20,6
112666,6/7/2016 23:00,101730,210,3,10,1.2,299.55,285.25,41,60000,2,101640,4.3,-10,0,0,26.4,24317,23,6
19677,6/8/2016 2:00,102290,110,1,280,2,293.25,281.55,47,60000,0,102200,4.5,-10,0,0,20.1,18189,2,6
157372,6/8/2016 5:00,102210,-80,8,340,5.2,292.65,281.65,49,60000,2,102120,8.1,-10,0,0,19.5,16654,5,6
93898,6/8/2016 8:00,102240,30,3,270,3.5,292.85,282.15,50,60000,2,102150,4.6,-10,0,0,19.7,19029,8,6
99257,6/8/2016 11:00,102270,30,1,360,6.8,298.85,280.95,32,49410,1,102180,12,-10,0,0,25.7,22879,11,6
157150,6/8/2016 14:00,102170,-100,8,10,8,302.45,280.95,26,44930,3,102080,12.6,-10,0,0,29.3,22722,14,6
157159,6/8/2016 17:00,102090,-80,8,20,6.4,304.05,281.75,25,47350,1,102000,10.6,-10,0,0,30.9,21835,17,6
18687,6/8/2016 20:00,102150,60,3,20,7.2,301.75,282.45,30,57280,2,102060,12.7,-10,0,0,28.6,21764,20,6
18693,6/8/2016 23:00,102360,210,2,10,6.5,298.35,282.25,36,60000,2,102270,10.6,-10,0,0,25.2,22546,23,6
11510,6/9/2016 2:00,101980,30,0,360,3.6,296.65,288.65,61,60000,0,101890,7.5,-10,0,0,23.5,19088,2,6
19341,6/9/2016 5:00,101870,-110,8,320,4.5,296.45,288.55,61,60000,2,101780,7.5,-10,0,0,23.3,19253,5,6
28226,6/9/2016 8:00,101900,30,3,50,2.9,296.15,289.25,65,50000,2,101810,7.1,-10,0,0,23,24164,8,6
11531,6/9/2016 11:00,101820,-80,8,30,7.9,302.45,288.25,42,50000,2,101730,14.7,-10,0,0,29.3,27770,11,6
113745,6/9/2016 14:00,101690,-130,8,40,6.6,305.35,287.05,33,36420,2,101600,11.7,-10,0,0,32.2,28497,14,6
113752,6/9/2016 17:00,101480,-210,6,30,7.2,307.55,285.85,27,50000,2,101390,12.7,-10,0,0,34.4,27339,17,6
113759,6/9/2016 20:00,101460,-20,5,240,5.2,300.25,287.65,46,40000,2,101370,7.4,-10,0,0,27.1,25819,20,6
19374,6/9/2016 23:00,101560,100,1,360,3.9,298.45,281.45,34,30000,2,101470,8.4,-10,0,0,25.3,23816,23,6
35743,6/10/2016 2:00,101480,-40,5,40,1.8,287.35,282.35,72,59120,0,101380,2.8,-10,0,0,14.2,17678,2,6
60107,6/10/2016 5:00,101370,-110,8,10,3.5,285.95,281.25,73,25000,3,101270,5.4,-10,0,0,12.8,17818,5,6
149857,6/10/2016 8:00,101360,-10,7,360,2.2,285.55,280.05,69,40000,1,101260,4.4,-10,0,0,12.4,23052,8,6
31965,6/10/2016 11:00,101360,0,5,20,4.4,288.25,278.75,53,51190,3,101260,8.1,-10,0,0,15.1,25390,11,6
916,6/10/2016 14:00,101310,-50,8,20,3,288.65,278.55,51,20000,3,101210,5.5,-10,0,0,15.5,24343,14,6
149869,6/10/2016 17:00,101170,-130,6,80,3.7,289.65,280.35,54,20000,1,101080,6.1,-10,0,0,16.5,22637,17,6
62328,6/10/2016 20:00,101280,100,3,40,2.7,286.85,284.55,86,15000,29,101180,4.3,-10,0.2,1.6,13.7,23268,20,6
562,6/10/2016 23:00,101410,130,1,10,1.7,284.35,282.95,91,15000,1,101310,3.4,-10,0,-0.1,11.2,22079,23,6
96085,6/11/2016 1:00,100410,0,0,270,3.4,285.55,278.95,64,60000,0,100310,10.2,-10,0,0,12.4,26008,1,6
39388,6/11/2016 4:00,100350,-60,7,290,3.2,285.45,278.15,61,60000,1,100250,4.6,-10,0,0,12.3,22252,4,6
149614,6/11/2016 7:00,100400,50,3,290,4.8,283.75,277.45,65,30000,1,100300,6.9,-10,0,0,10.6,20741,7,6
119556,6/11/2016 10:00,100520,120,1,290,7,285.15,275.55,52,60000,1,100420,9.8,-10,0,0,12,23171,10,6
147984,6/11/2016 13:00,100520,0,0,320,5.4,287.65,273.15,37,43410,1,100420,10.5,-10,0,0,14.5,25340,13,6
118139,6/11/2016 16:00,100510,-10,6,290,7.1,287.25,273.85,40,52380,2,100410,10.1,-10,0,0,14.1,24464,16,6
61237,6/11/2016 19:00,100710,200,3,290,5.4,283.45,275.75,59,30000,1,100610,8.9,-10,0,0,10.3,25987,19,6
94629,6/11/2016 22:00,100800,90,1,300,3.2,281.05,276.35,72,30000,3,100700,4.9,-10,0,0,7.9,28039,22,6
125223,6/12/2016 1:00,102620,30,1,30,1.7,280.25,278.05,86,14750,0,102520,2.6,-10,0,0,7.1,30268,1,6
85221,6/12/2016 4:00,102620,0,4,10,1.6,279.25,277.25,87,20000,1,102520,4.5,-10,0,0,6.1,27289,4,6
36048,6/12/2016 7:00,102670,50,3,40,2.5,278.15,276.85,91,20000,2,102570,3.4,-10,0,0,5,28411,7,6
36052,6/12/2016 10:00,102760,90,2,10,2.7,281.95,279.05,82,19980,2,102660,3.7,-10,0,0.2,8.8,34338,10,6
125248,6/12/2016 13:00,102720,-40,8,180,1.4,287.85,280.65,62,20000,2,102620,2.5,-10,0,0,14.7,32338,13,6
34593,6/12/2016 16:00,102670,-50,5,190,1,289.05,282.05,63,30000,2,102570,2.8,-10,0,0,15.9,29802,16,6
85248,6/12/2016 19:00,102820,150,2,40,0.7,282.85,281.45,91,10000,2,102720,3.2,-10,0,0,9.7,31728,19,6
85253,6/12/2016 22:00,102920,100,3,10,1.6,279.65,278.45,92,8000,2,102820,3.3,-10,0,0,6.5,32372,22,6
16867,6/13/2016 2:00,101180,-60,8,300,3.8,293.55,285.75,61,60000,0,101090,6.6,-10,0,0,20.4,16569,2,6
97104,6/13/2016 5:00,101090,-90,6,290,5.7,292.95,285.95,64,60000,0,101000,7.5,-10,0,-0.1,19.8,16112,5,6
97110,6/13/2016 8:00,101030,-60,8,280,8.2,293.25,285.75,62,40110,0,100940,11.5,-10,0,0,20.1,21218,8,6
22819,6/13/2016 11:00,100920,-110,8,290,5,297.15,286.35,51,51470,0,100830,9.7,-10,0,0,24,24145,11,6
97123,6/13/2016 14:00,100760,-160,7,280,6.9,299.15,285.25,42,42170,0,100670,13,-10,0,0,26,23538,14,6
13035,6/13/2016 17:00,100620,-140,5,280,11.3,298.15,286.35,48,30000,0,100530,15.9,-10,0,0,25,21833,17,6
16901,6/13/2016 20:00,100710,90,2,290,8,295.45,287.85,62,25810,0,100620,16.2,-10,-0.1,0.4,22.3,20703,20,6
16905,6/13/2016 23:00,100880,170,3,290,7.7,294.05,284.95,56,60000,0,100790,13.4,-10,0,0,20.9,21320,23,6
13051,6/14/2016 2:00,100870,-10,8,280,6.9,291.75,285.25,66,60000,0,100780,9.5,-10,0,0,18.6,17129,2,6
18317,6/14/2016 5:00,100820,-50,5,310,4,290.85,281.95,56,60000,0,100730,13.1,-10,0,0,17.7,16492,5,6
13061,6/14/2016 8:00,100860,40,0,270,5.1,291.45,283.55,60,35980,0,100770,8.5,-10,0,0,18.3,21435,8,6
136133,6/14/2016 11:00,100770,-90,7,300,8.9,294.85,282.05,44,60000,0,100680,13.5,-10,0,0,21.7,23571,11,6
13075,6/14/2016 14:00,100630,-140,8,310,10.9,297.55,281.05,35,18630,0,100540,16.3,-10,0,0,24.4,23087,14,6
13081,6/14/2016 17:00,100540,-90,6,300,10.6,298.15,281.65,35,22080,0,100450,16.1,-10,0,0,25,21425,17,6
101605,6/14/2016 20:00,100530,-10,6,290,7.5,296.05,281.75,40,32340,0,100440,11.7,-10,0,0,22.9,20556,20,6
101612,6/14/2016 23:00,100550,20,0,310,4.6,292.55,282.75,53,60000,0,100460,7.5,-10,0,0,19.4,21703,23,6
13097,6/15/2016 2:00,100560,10,0,300,2.1,291.15,283.75,62,60000,0,100470,4.8,-10,0,0,18,17509,2,6
23413,6/15/2016 5:00,100530,-30,8,340,4.9,289.65,284.55,72,60000,0,100440,9.8,-10,-0.1,-0.1,16.5,16802,5,6
12712,6/15/2016 8:00,100510,-20,6,330,2.4,291.35,281.65,53,60000,3,100420,3.6,-10,0,0,18.2,21771,8,6
23429,6/15/2016 11:00,100540,30,2,160,2.1,294.15,282.75,48,57930,0,100450,3.2,-10,0,0,21,24194,11,6
23436,6/15/2016 14:00,100460,-80,8,180,3.7,294.75,282.65,46,44260,3,100370,5.5,-10,0,0,21.6,23690,14,6
136858,6/15/2016 17:00,100280,-180,6,150,3.1,292.95,285.45,62,54150,3,100190,6,-10,0,0,19.8,21876,17,6
13120,6/15/2016 20:00,100200,-80,6,150,1.8,291.25,287.95,81,19560,3,100110,4.4,-10,0,0,18.1,21175,20,6
23448,6/15/2016 23:00,100200,0,0,150,4.7,290.85,289.75,93,8760,21,100110,7,-10,0.2,0.2,17.7,21835,23,6
12746,6/16/2016 2:00,100170,-30,5,170,6.7,291.05,290.55,97,1920,60,100080,11.9,-10,0,1.6,17.9,17283,2,6
23461,6/16/2016 5:00,100210,40,1,10,1.5,289.25,287.95,92,60000,,100120,2,-10,0,4.5,16.1,16860,5,6
101673,6/16/2016 8:00,100300,90,3,360,2,289.45,287.15,86,60000,3,100210,3.1,-10,0,0,16.3,21542,8,6
13149,6/16/2016 11:00,100400,100,1,320,2.2,292.45,285.25,63,60000,3,100310,4.9,-10,0,0,19.3,24101,11,6
101681,6/16/2016 14:00,100350,-50,8,170,4.5,296.55,284.95,48,60000,2,100260,6.1,-10,0,0,23.4,23592,14,6
136904,6/16/2016 17:00,100290,-60,7,230,6.4,298.45,280.55,32,60000,2,100200,10.8,-10,0,0,25.3,22033,17,6
12783,6/16/2016 20:00,100490,200,3,300,8.6,295.65,281.75,41,38550,0,100400,13.2,-10,0,0,22.5,21001,20,6
136924,6/16/2016 23:00,100880,390,3,280,7.3,290.35,281.25,55,60000,1,100790,12.8,-10,0,0,17.2,21705,23,6
13193,6/17/2016 2:00,101060,170,2,280,6,288.75,282.45,66,60000,0,100960,8.3,-10,0,0,15.6,17548,2,6
136931,6/17/2016 5:00,101170,110,2,260,4.6,287.15,282.15,72,50000,2,101070,6.2,-10,0,0,14,17135,5,6
101705,6/17/2016 8:00,101330,160,3,280,4.6,289.25,283.35,68,50000,1,101230,6.1,-10,0,0,16.1,21851,8,6
101714,6/17/2016 11:00,101400,80,2,280,6.2,294.35,281.95,45,50000,2,101310,9.4,-10,0,0,21.2,24039,11,6
23516,6/17/2016 14:00,101510,110,1,200,6.4,294.55,284.85,54,30000,3,101420,10.8,-10,0,0,21.4,23442,14,6
101284,6/17/2016 17:00,101500,-10,5,180,5.7,295.05,285.35,54,20000,1,101410,9.3,-10,0,0,21.9,21497,17,6
101287,6/17/2016 20:00,101610,110,3,210,5.1,292.85,286.05,65,33950,3,101520,7.9,-10,0,0,19.7,20562,20,6
12277,6/17/2016 23:00,101870,250,2,260,4.3,290.65,285.75,73,59960,60,101770,6.6,-10,0.2,0.2,17.5,21886,23,6
112030,6/18/2016 2:00,101860,-10,8,320,1.6,289.15,286.25,83,60000,0,101760,5.6,-10,-0.1,1.8,16,17431,2,6
99627,6/18/2016 5:00,101840,-20,8,290,3.4,288.55,285.35,81,30000,,101740,5,-10,0,-0.1,15.4,15659,5,6
136794,6/18/2016 8:00,101950,110,2,280,2.7,288.85,285.55,81,60000,2,101850,4.6,-10,0,0,15.7,18247,8,6
12296,6/18/2016 11:00,102010,60,1,280,6.6,290.45,284.95,70,60000,2,101910,8.6,-10,0,0,17.3,21607,11,6
12307,6/18/2016 17:00,101910,-80,7,310,8.3,296.35,282.35,41,43450,15,101820,13.7,-10,0,15.3,23.2,19445,17,6
31148,6/18/2016 20:00,101980,70,3,320,5.8,295.05,280.45,39,25000,1,101890,10.4,-10,0,0,21.9,19149,20,6
31154,6/18/2016 23:00,102190,200,1,280,3.2,291.65,282.45,55,25000,1,102090,6.8,-10,0,-0.1,18.5,21252,23,6
